URL checker started: base=https://api.crm.luminartechnolab.com, concurrency=10, timeout=5000ms
[2703] https://api.crm.luminartechnolab.com/ucl -> 404 NOTFOUND/CLIENT (225ms)
[2707] https://api.crm.luminartechnolab.com/uceng -> 404 NOTFOUND/CLIENT (219ms)
[2706] https://api.crm.luminartechnolab.com/ucgccd -> 404 NOTFOUND/CLIENT (220ms)
[2709] https://api.crm.luminartechnolab.com/uccvm -> 404 NOTFOUND/CLIENT (219ms)
[2708] https://api.crm.luminartechnolab.com/ucdavis -> 404 NOTFOUND/CLIENT (222ms)
[2711] https://api.crm.luminartechnolab.com/ucc -> 404 NOTFOUND/CLIENT (220ms)
[2710] https://api.crm.luminartechnolab.com/uccba -> 404 NOTFOUND/CLIENT (223ms)
[2712] https://api.crm.luminartechnolab.com/ucbvax -> 404 NOTFOUND/CLIENT (220ms)
[2714] https://api.crm.luminartechnolab.com/ucbrenoir -> 404 NOTFOUND/CLIENT (219ms)
[2715] https://api.crm.luminartechnolab.com/ucboz -> 404 NOTFOUND/CLIENT (220ms)
[2713] https://api.crm.luminartechnolab.com/ucbssl -> 404 NOTFOUND/CLIENT (222ms)
[2717] https://api.crm.luminartechnolab.com/ucbmike -> 404 NOTFOUND/CLIENT (219ms)
[2716] https://api.crm.luminartechnolab.com/ucbmonet -> 404 NOTFOUND/CLIENT (220ms)
[2719] https://api.crm.luminartechnolab.com/ucbesvax -> 404 NOTFOUND/CLIENT (220ms)
[2718] https://api.crm.luminartechnolab.com/ucbji -> 404 NOTFOUND/CLIENT (223ms)
[2720] https://api.crm.luminartechnolab.com/ucbeh -> 404 NOTFOUND/CLIENT (223ms)
[2722] https://api.crm.luminartechnolab.com/ucbbizet -> 404 NOTFOUND/CLIENT (218ms)
[2724] https://api.crm.luminartechnolab.com/ucbarpa -> 404 NOTFOUND/CLIENT (219ms)
[2721] https://api.crm.luminartechnolab.com/ucbeast -> 404 NOTFOUND/CLIENT (220ms)
[2725] https://api.crm.luminartechnolab.com/ucb -> 404 NOTFOUND/CLIENT (288ms)
[2723] https://api.crm.luminartechnolab.com/ucbbach -> 404 NOTFOUND/CLIENT (291ms)
[2727] https://api.crm.luminartechnolab.com/uc -> 404 NOTFOUND/CLIENT (247ms)
[2726] https://api.crm.luminartechnolab.com/ucar -> 404 NOTFOUND/CLIENT (247ms)
[2729] https://api.crm.luminartechnolab.com/ubvmsb -> 404 NOTFOUND/CLIENT (244ms)
[2728] https://api.crm.luminartechnolab.com/ubvmsc -> 404 NOTFOUND/CLIENT (245ms)
[2730] https://api.crm.luminartechnolab.com/ubvm -> 404 NOTFOUND/CLIENT (223ms)
[2732] https://api.crm.luminartechnolab.com/ubfly -> 404 NOTFOUND/CLIENT (219ms)
[2731] https://api.crm.luminartechnolab.com/ubvax -> 404 NOTFOUND/CLIENT (221ms)
[2734] https://api.crm.luminartechnolab.com/ub -> 404 NOTFOUND/CLIENT (219ms)
[2733] https://api.crm.luminartechnolab.com/ubc -> 404 NOTFOUND/CLIENT (221ms)
[2735] https://api.crm.luminartechnolab.com/uap6 -> 404 NOTFOUND/CLIENT (222ms)
[2736] https://api.crm.luminartechnolab.com/uap5 -> 404 NOTFOUND/CLIENT (220ms)
[2739] https://api.crm.luminartechnolab.com/uap1 -> 404 NOTFOUND/CLIENT (219ms)
[2737] https://api.crm.luminartechnolab.com/uap4 -> 404 NOTFOUND/CLIENT (223ms)
[2738] https://api.crm.luminartechnolab.com/uap2 -> 404 NOTFOUND/CLIENT (225ms)
[2740] https://api.crm.luminartechnolab.com/uakron -> 404 NOTFOUND/CLIENT (220ms)
[2741] https://api.crm.luminartechnolab.com/uacsc2 -> 404 NOTFOUND/CLIENT (220ms)
[2742] https://api.crm.luminartechnolab.com/uacsc1 -> 404 NOTFOUND/CLIENT (220ms)
[2744] https://api.crm.luminartechnolab.com/tyrone -> 404 NOTFOUND/CLIENT (219ms)
[2743] https://api.crm.luminartechnolab.com/tzec -> 404 NOTFOUND/CLIENT (221ms)
[2745] https://api.crm.luminartechnolab.com/tyranno -> 404 NOTFOUND/CLIENT (222ms)
[2746] https://api.crm.luminartechnolab.com/typhus -> 404 NOTFOUND/CLIENT (220ms)
[2749] https://api.crm.luminartechnolab.com/tymix -> 404 NOTFOUND/CLIENT (219ms)
[2747] https://api.crm.luminartechnolab.com/tyndall -> 404 NOTFOUND/CLIENT (222ms)
[2748] https://api.crm.luminartechnolab.com/tymnet -> 404 NOTFOUND/CLIENT (223ms)
[2750] https://api.crm.luminartechnolab.com/tygar -> 404 NOTFOUND/CLIENT (220ms)
[2751] https://api.crm.luminartechnolab.com/tycho -> 404 NOTFOUND/CLIENT (221ms)
[2752] https://api.crm.luminartechnolab.com/tybalt -> 404 NOTFOUND/CLIENT (221ms)
[2754] https://api.crm.luminartechnolab.com/twinkie -> 404 NOTFOUND/CLIENT (220ms)
[2753] https://api.crm.luminartechnolab.com/twister -> 404 NOTFOUND/CLIENT (221ms)
[2755] https://api.crm.luminartechnolab.com/twg -> 404 NOTFOUND/CLIENT (225ms)
[2756] https://api.crm.luminartechnolab.com/twentyten -> 404 NOTFOUND/CLIENT (220ms)
[2759] https://api.crm.luminartechnolab.com/tut -> 404 NOTFOUND/CLIENT (219ms)
[2757] https://api.crm.luminartechnolab.com/tweety -> 404 NOTFOUND/CLIENT (222ms)
[2758] https://api.crm.luminartechnolab.com/tweedledum -> 404 NOTFOUND/CLIENT (223ms)
[2760] https://api.crm.luminartechnolab.com/tusun2 -> 404 NOTFOUND/CLIENT (220ms)
[2761] https://api.crm.luminartechnolab.com/turtle -> 404 NOTFOUND/CLIENT (221ms)
[2762] https://api.crm.luminartechnolab.com/turquoise -> 404 NOTFOUND/CLIENT (220ms)
[2764] https://api.crm.luminartechnolab.com/turbo -> 404 NOTFOUND/CLIENT (220ms)
[2763] https://api.crm.luminartechnolab.com/turing -> 404 NOTFOUND/CLIENT (220ms)
[2765] https://api.crm.luminartechnolab.com/tunnel -> 404 NOTFOUND/CLIENT (222ms)
[2766] https://api.crm.luminartechnolab.com/tunkhannock -> 404 NOTFOUND/CLIENT (220ms)
[2769] https://api.crm.luminartechnolab.com/tumtum -> 404 NOTFOUND/CLIENT (222ms)
[2767] https://api.crm.luminartechnolab.com/tunica -> 404 NOTFOUND/CLIENT (225ms)
[2768] https://api.crm.luminartechnolab.com/tunafish -> 404 NOTFOUND/CLIENT (225ms)
[2770] https://api.crm.luminartechnolab.com/tulsa -> 404 NOTFOUND/CLIENT (220ms)
[2771] https://api.crm.luminartechnolab.com/tullytown -> 404 NOTFOUND/CLIENT (220ms)
[2772] https://api.crm.luminartechnolab.com/tully -> 404 NOTFOUND/CLIENT (221ms)
[2774] https://api.crm.luminartechnolab.com/tulane -> 404 NOTFOUND/CLIENT (219ms)
[2773] https://api.crm.luminartechnolab.com/tulgey -> 404 NOTFOUND/CLIENT (222ms)
[2775] https://api.crm.luminartechnolab.com/tulagi -> 404 NOTFOUND/CLIENT (223ms)
[2776] https://api.crm.luminartechnolab.com/tucc -> 404 NOTFOUND/CLIENT (220ms)
[2779] https://api.crm.luminartechnolab.com/ttu -> 404 NOTFOUND/CLIENT (219ms)
[2777] https://api.crm.luminartechnolab.com/tucana -> 404 NOTFOUND/CLIENT (225ms)
[2778] https://api.crm.luminartechnolab.com/tuc -> 404 NOTFOUND/CLIENT (223ms)
[2780] https://api.crm.luminartechnolab.com/ttek2 -> 404 NOTFOUND/CLIENT (221ms)
[2781] https://api.crm.luminartechnolab.com/ttek1 -> 404 NOTFOUND/CLIENT (220ms)
[2782] https://api.crm.luminartechnolab.com/ttacs1 -> 404 NOTFOUND/CLIENT (220ms)
[2784] https://api.crm.luminartechnolab.com/tst -> 404 NOTFOUND/CLIENT (219ms)
[2783] https://api.crm.luminartechnolab.com/tstgw -> 404 NOTFOUND/CLIENT (221ms)
[2785] https://api.crm.luminartechnolab.com/tsp -> 404 NOTFOUND/CLIENT (223ms)
[2786] https://api.crm.luminartechnolab.com/tso -> 404 NOTFOUND/CLIENT (220ms)
[2787] https://api.crm.luminartechnolab.com/tsca -> 404 NOTFOUND/CLIENT (224ms)
[2789] https://api.crm.luminartechnolab.com/trypanosomiasis -> 404 NOTFOUND/CLIENT (220ms)
[2788] https://api.crm.luminartechnolab.com/ts564 -> 404 NOTFOUND/CLIENT (222ms)
[2790] https://api.crm.luminartechnolab.com/trwrb -> 404 NOTFOUND/CLIENT (220ms)
[2791] https://api.crm.luminartechnolab.com/trwind -> 404 NOTFOUND/CLIENT (220ms)
[2792] https://api.crm.luminartechnolab.com/trumpet -> 404 NOTFOUND/CLIENT (221ms)
[2794] https://api.crm.luminartechnolab.com/trout -> 404 NOTFOUND/CLIENT (219ms)
[2793] https://api.crm.luminartechnolab.com/troy -> 404 NOTFOUND/CLIENT (219ms)
[2795] https://api.crm.luminartechnolab.com/trotter -> 404 NOTFOUND/CLIENT (222ms)
[2796] https://api.crm.luminartechnolab.com/troscom -> 404 NOTFOUND/CLIENT (219ms)
[2799] https://api.crm.luminartechnolab.com/troll -> 404 NOTFOUND/CLIENT (220ms)
[2797] https://api.crm.luminartechnolab.com/trooper -> 404 NOTFOUND/CLIENT (223ms)
[2798] https://api.crm.luminartechnolab.com/trombinoscopes -> 404 NOTFOUND/CLIENT (223ms)
[2800] https://api.crm.luminartechnolab.com/trochos -> 404 NOTFOUND/CLIENT (221ms)
[2801] https://api.crm.luminartechnolab.com/trivia -> 404 NOTFOUND/CLIENT (220ms)
[2802] https://api.crm.luminartechnolab.com/triton -> 404 NOTFOUND/CLIENT (220ms)
[2804] https://api.crm.luminartechnolab.com/trinity -> 404 NOTFOUND/CLIENT (219ms)
[2803] https://api.crm.luminartechnolab.com/tripler -> 404 NOTFOUND/CLIENT (220ms)
[2805] https://api.crm.luminartechnolab.com/trilln -> 404 NOTFOUND/CLIENT (223ms)
[2806] https://api.crm.luminartechnolab.com/trident -> 404 NOTFOUND/CLIENT (220ms)
[2809] https://api.crm.luminartechnolab.com/trer5 -> 404 NOTFOUND/CLIENT (219ms)
[2807] https://api.crm.luminartechnolab.com/trex -> 404 NOTFOUND/CLIENT (223ms)
[2810] https://api.crm.luminartechnolab.com/trer3 -> 404 NOTFOUND/CLIENT (220ms)
[2808] https://api.crm.luminartechnolab.com/trer8 -> 404 NOTFOUND/CLIENT (222ms)
[2811] https://api.crm.luminartechnolab.com/tremont -> 404 NOTFOUND/CLIENT (220ms)
[2812] https://api.crm.luminartechnolab.com/trelane -> 404 NOTFOUND/CLIENT (220ms)
[2814] https://api.crm.luminartechnolab.com/traps -> 404 NOTFOUND/CLIENT (219ms)
[2813] https://api.crm.luminartechnolab.com/travis -> 404 NOTFOUND/CLIENT (220ms)
[2815] https://api.crm.luminartechnolab.com/trapper -> 404 NOTFOUND/CLIENT (223ms)
[2816] https://api.crm.luminartechnolab.com/trappe -> 404 NOTFOUND/CLIENT (220ms)
[2819] https://api.crm.luminartechnolab.com/tramp -> 404 NOTFOUND/CLIENT (219ms)
[2820] https://api.crm.luminartechnolab.com/traken -> 404 NOTFOUND/CLIENT (220ms)
[2817] https://api.crm.luminartechnolab.com/trantor -> 404 NOTFOUND/CLIENT (223ms)
[2818] https://api.crm.luminartechnolab.com/transfer -> 404 NOTFOUND/CLIENT (223ms)
[2822] https://api.crm.luminartechnolab.com/tracy -> 404 NOTFOUND/CLIENT (220ms)
[2821] https://api.crm.luminartechnolab.com/trafford -> 404 NOTFOUND/CLIENT (220ms)
[2824] https://api.crm.luminartechnolab.com/tr6 -> 404 NOTFOUND/CLIENT (219ms)
[2823] https://api.crm.luminartechnolab.com/tracer -> 404 NOTFOUND/CLIENT (220ms)
[2825] https://api.crm.luminartechnolab.com/tr5 -> 404 NOTFOUND/CLIENT (223ms)
[2826] https://api.crm.luminartechnolab.com/tr4 -> 404 NOTFOUND/CLIENT (221ms)
[2827] https://api.crm.luminartechnolab.com/tr3 -> 404 NOTFOUND/CLIENT (223ms)
[2828] https://api.crm.luminartechnolab.com/tr2 -> 404 NOTFOUND/CLIENT (222ms)
[2829] https://api.crm.luminartechnolab.com/tr1 -> 404 NOTFOUND/CLIENT (219ms)
[2830] https://api.crm.luminartechnolab.com/tps -> 404 NOTFOUND/CLIENT (220ms)
[2832] https://api.crm.luminartechnolab.com/towanda -> 404 NOTFOUND/CLIENT (220ms)
[2831] https://api.crm.luminartechnolab.com/towercity -> 404 NOTFOUND/CLIENT (220ms)
[2834] https://api.crm.luminartechnolab.com/touchstone -> 404 NOTFOUND/CLIENT (219ms)
[2833] https://api.crm.luminartechnolab.com/tove -> 404 NOTFOUND/CLIENT (220ms)
[2835] https://api.crm.luminartechnolab.com/toto -> 404 NOTFOUND/CLIENT (223ms)
[2836] https://api.crm.luminartechnolab.com/tosca -> 404 NOTFOUND/CLIENT (220ms)
[2839] https://api.crm.luminartechnolab.com/toronto -> 404 NOTFOUND/CLIENT (219ms)
[2837] https://api.crm.luminartechnolab.com/torrejon -> 404 NOTFOUND/CLIENT (223ms)
[2840] https://api.crm.luminartechnolab.com/tor -> 404 NOTFOUND/CLIENT (220ms)
[2838] https://api.crm.luminartechnolab.com/toros -> 404 NOTFOUND/CLIENT (224ms)
[2841] https://api.crm.luminartechnolab.com/topuni -> 404 NOTFOUND/CLIENT (219ms)
[2842] https://api.crm.luminartechnolab.com/topse -> 404 NOTFOUND/CLIENT (220ms)
[2844] https://api.crm.luminartechnolab.com/tops20 -> 404 NOTFOUND/CLIENT (220ms)
[2843] https://api.crm.luminartechnolab.com/topsa -> 404 NOTFOUND/CLIENT (221ms)
[2845] https://api.crm.luminartechnolab.com/topic -> 404 NOTFOUND/CLIENT (223ms)
[2846] https://api.crm.luminartechnolab.com/topaz -> 404 NOTFOUND/CLIENT (220ms)
[2849] https://api.crm.luminartechnolab.com/tony -> 404 NOTFOUND/CLIENT (219ms)
[2850] https://api.crm.luminartechnolab.com/tonkawa -> 404 NOTFOUND/CLIENT (220ms)
[2847] https://api.crm.luminartechnolab.com/tooey -> 404 NOTFOUND/CLIENT (224ms)
[2848] https://api.crm.luminartechnolab.com/tooele -> 404 NOTFOUND/CLIENT (224ms)
[2852] https://api.crm.luminartechnolab.com/tomcat -> 404 NOTFOUND/CLIENT (219ms)
[2851] https://api.crm.luminartechnolab.com/tomjr -> 404 NOTFOUND/CLIENT (221ms)
[2854] https://api.crm.luminartechnolab.com/tomahawk -> 404 NOTFOUND/CLIENT (219ms)
[2853] https://api.crm.luminartechnolab.com/tomb -> 404 NOTFOUND/CLIENT (220ms)
[2855] https://api.crm.luminartechnolab.com/tokyo -> 404 NOTFOUND/CLIENT (222ms)
[2856] https://api.crm.luminartechnolab.com/tokudab -> 404 NOTFOUND/CLIENT (219ms)
[2859] https://api.crm.luminartechnolab.com/tobor -> 404 NOTFOUND/CLIENT (219ms)
[2857] https://api.crm.luminartechnolab.com/tokudaa -> 404 NOTFOUND/CLIENT (223ms)
[2860] https://api.crm.luminartechnolab.com/toast -> 404 NOTFOUND/CLIENT (221ms)
[2858] https://api.crm.luminartechnolab.com/tobyhanna -> 404 NOTFOUND/CLIENT (223ms)
[2861] https://api.crm.luminartechnolab.com/toadkiller -> 404 NOTFOUND/CLIENT (220ms)
[2862] https://api.crm.luminartechnolab.com/toad -> 404 NOTFOUND/CLIENT (220ms)
[2863] https://api.crm.luminartechnolab.com/to -> 404 NOTFOUND/CLIENT (220ms)
[2864] https://api.crm.luminartechnolab.com/tn -> 404 NOTFOUND/CLIENT (219ms)
[2865] https://api.crm.luminartechnolab.com/tmv -> 404 NOTFOUND/CLIENT (223ms)
[2866] https://api.crm.luminartechnolab.com/tmas2 -> 404 NOTFOUND/CLIENT (220ms)
[2869] https://api.crm.luminartechnolab.com/tlsuna0 -> 404 NOTFOUND/CLIENT (219ms)
[2870] https://api.crm.luminartechnolab.com/tjw -> 404 NOTFOUND/CLIENT (220ms)
[2867] https://api.crm.luminartechnolab.com/tmas -> 404 NOTFOUND/CLIENT (223ms)
[2868] https://api.crm.luminartechnolab.com/tlsunb0 -> 404 NOTFOUND/CLIENT (222ms)
[2872] https://api.crm.luminartechnolab.com/titano -> 404 NOTFOUND/CLIENT (219ms)
[2871] https://api.crm.luminartechnolab.com/titusville -> 404 NOTFOUND/CLIENT (220ms)
[2874] https://api.crm.luminartechnolab.com/titan -> 404 NOTFOUND/CLIENT (219ms)
[2873] https://api.crm.luminartechnolab.com/titania -> 404 NOTFOUND/CLIENT (220ms)
[2875] https://api.crm.luminartechnolab.com/tisl -> 404 NOTFOUND/CLIENT (223ms)
[2876] https://api.crm.luminartechnolab.com/tisg -> 404 NOTFOUND/CLIENT (219ms)
[2879] https://api.crm.luminartechnolab.com/tionesta -> 404 NOTFOUND/CLIENT (219ms)
[2877] https://api.crm.luminartechnolab.com/tis -> 404 NOTFOUND/CLIENT (223ms)
[2880] https://api.crm.luminartechnolab.com/tioga -> 404 NOTFOUND/CLIENT (220ms)
[2878] https://api.crm.luminartechnolab.com/tiris1 -> 404 NOTFOUND/CLIENT (223ms)
[2882] https://api.crm.luminartechnolab.com/tinkermdss -> 404 NOTFOUND/CLIENT (219ms)
[2881] https://api.crm.luminartechnolab.com/tiny -> 404 NOTFOUND/CLIENT (220ms)
[2884] https://api.crm.luminartechnolab.com/tin -> 404 NOTFOUND/CLIENT (219ms)
[2883] https://api.crm.luminartechnolab.com/tinker -> 404 NOTFOUND/CLIENT (220ms)
[2885] https://api.crm.luminartechnolab.com/timosun -> 404 NOTFOUND/CLIENT (222ms)
[2886] https://api.crm.luminartechnolab.com/timor -> 404 NOTFOUND/CLIENT (220ms)
[2889] https://api.crm.luminartechnolab.com/tiller -> 404 NOTFOUND/CLIENT (220ms)
[2890] https://api.crm.luminartechnolab.com/tigger -> 404 NOTFOUND/CLIENT (220ms)
[2887] https://api.crm.luminartechnolab.com/tilson -> 404 NOTFOUND/CLIENT (222ms)
[2888] https://api.crm.luminartechnolab.com/tilsit -> 404 NOTFOUND/CLIENT (223ms)
[2891] https://api.crm.luminartechnolab.com/tie3 -> 404 NOTFOUND/CLIENT (221ms)
[2892] https://api.crm.luminartechnolab.com/tide -> 404 NOTFOUND/CLIENT (221ms)
[2894] https://api.crm.luminartechnolab.com/tiber -> 404 NOTFOUND/CLIENT (219ms)
[2893] https://api.crm.luminartechnolab.com/tictac -> 404 NOTFOUND/CLIENT (219ms)
[2895] https://api.crm.luminartechnolab.com/thyme -> 404 NOTFOUND/CLIENT (223ms)
[2896] https://api.crm.luminartechnolab.com/thunder -> 404 NOTFOUND/CLIENT (220ms)
[2899] https://api.crm.luminartechnolab.com/thug -> 404 NOTFOUND/CLIENT (220ms)
[2900] https://api.crm.luminartechnolab.com/thud -> 404 NOTFOUND/CLIENT (219ms)
[2897] https://api.crm.luminartechnolab.com/thumper -> 404 NOTFOUND/CLIENT (222ms)
[2898] https://api.crm.luminartechnolab.com/thule -> 404 NOTFOUND/CLIENT (223ms)
[2901] https://api.crm.luminartechnolab.com/thuban -> 404 NOTFOUND/CLIENT (220ms)
[2902] https://api.crm.luminartechnolab.com/throop -> 404 NOTFOUND/CLIENT (220ms)
[2904] https://api.crm.luminartechnolab.com/thornwood -> 404 NOTFOUND/CLIENT (219ms)
[2903] https://api.crm.luminartechnolab.com/three -> 404 NOTFOUND/CLIENT (219ms)
[2905] https://api.crm.luminartechnolab.com/thorndale -> 404 NOTFOUND/CLIENT (222ms)
[2906] https://api.crm.luminartechnolab.com/thornburg -> 404 NOTFOUND/CLIENT (219ms)
[2909] https://api.crm.luminartechnolab.com/thoralf -> 404 NOTFOUND/CLIENT (219ms)
[2907] https://api.crm.luminartechnolab.com/thorn -> 404 NOTFOUND/CLIENT (223ms)
[2908] https://api.crm.luminartechnolab.com/thorin -> 404 NOTFOUND/CLIENT (222ms)
[2910] https://api.crm.luminartechnolab.com/thor -> 404 NOTFOUND/CLIENT (220ms)
[2912] https://api.crm.luminartechnolab.com/thistle -> 404 NOTFOUND/CLIENT (219ms)
[2911] https://api.crm.luminartechnolab.com/thomas -> 404 NOTFOUND/CLIENT (220ms)
[2914] https://api.crm.luminartechnolab.com/think40 -> 404 NOTFOUND/CLIENT (219ms)
[2913] https://api.crm.luminartechnolab.com/think75 -> 404 NOTFOUND/CLIENT (220ms)
[2915] https://api.crm.luminartechnolab.com/think -> 404 NOTFOUND/CLIENT (223ms)
[2916] https://api.crm.luminartechnolab.com/thing2 -> 404 NOTFOUND/CLIENT (220ms)
[2919] https://api.crm.luminartechnolab.com/thevillage -> 404 NOTFOUND/CLIENT (219ms)
[2920] https://api.crm.luminartechnolab.com/theshire -> 404 NOTFOUND/CLIENT (220ms)
[2917] https://api.crm.luminartechnolab.com/thing1 -> 404 NOTFOUND/CLIENT (223ms)
[2918] https://api.crm.luminartechnolab.com/thing -> 404 NOTFOUND/CLIENT (223ms)
[2921] https://api.crm.luminartechnolab.com/therm -> 404 NOTFOUND/CLIENT (220ms)
[2922] https://api.crm.luminartechnolab.com/theprisoner -> 404 NOTFOUND/CLIENT (220ms)
[2924] https://api.crm.luminartechnolab.com/thenic -> 404 NOTFOUND/CLIENT (220ms)
[2923] https://api.crm.luminartechnolab.com/theos -> 404 NOTFOUND/CLIENT (221ms)
[2926] https://api.crm.luminartechnolab.com/themis -> 404 NOTFOUND/CLIENT (220ms)
[2925] https://api.crm.luminartechnolab.com/then -> 404 NOTFOUND/CLIENT (222ms)
[2929] https://api.crm.luminartechnolab.com/thames -> 404 NOTFOUND/CLIENT (220ms)
[2930] https://api.crm.luminartechnolab.com/thalia -> 404 NOTFOUND/CLIENT (219ms)
[2927] https://api.crm.luminartechnolab.com/the -> 404 NOTFOUND/CLIENT (223ms)
[2928] https://api.crm.luminartechnolab.com/thdsun -> 404 NOTFOUND/CLIENT (223ms)
[2932] https://api.crm.luminartechnolab.com/th_TH -> 404 NOTFOUND/CLIENT (219ms)
[2931] https://api.crm.luminartechnolab.com/thales -> 404 NOTFOUND/CLIENT (220ms)
[2934] https://api.crm.luminartechnolab.com/tgr -> 404 NOTFOUND/CLIENT (219ms)
[2933] https://api.crm.luminartechnolab.com/tgv -> 404 NOTFOUND/CLIENT (220ms)
[2936] https://api.crm.luminartechnolab.com/tew1 -> 404 NOTFOUND/CLIENT (219ms)
[2935] https://api.crm.luminartechnolab.com/texas -> 404 NOTFOUND/CLIENT (223ms)
[2939] https://api.crm.luminartechnolab.com/testtr8 -> 404 NOTFOUND/CLIENT (219ms)
[2940] https://api.crm.luminartechnolab.com/testtr5 -> 404 NOTFOUND/CLIENT (220ms)
[2937] https://api.crm.luminartechnolab.com/tetra -> 404 NOTFOUND/CLIENT (223ms)
[2938] https://api.crm.luminartechnolab.com/tethys -> 404 NOTFOUND/CLIENT (223ms)
[2941] https://api.crm.luminartechnolab.com/testtr3 -> 404 NOTFOUND/CLIENT (220ms)
[2942] https://api.crm.luminartechnolab.com/teste9 -> 404 NOTFOUND/CLIENT (220ms)
[2944] https://api.crm.luminartechnolab.com/teste7 -> 404 NOTFOUND/CLIENT (219ms)
[2943] https://api.crm.luminartechnolab.com/teste8 -> 404 NOTFOUND/CLIENT (221ms)
[2946] https://api.crm.luminartechnolab.com/teste5 -> 404 NOTFOUND/CLIENT (221ms)
[2945] https://api.crm.luminartechnolab.com/teste6 -> 404 NOTFOUND/CLIENT (224ms)
[2949] https://api.crm.luminartechnolab.com/teste2 -> 404 NOTFOUND/CLIENT (219ms)
[2950] https://api.crm.luminartechnolab.com/teste16 -> 404 NOTFOUND/CLIENT (220ms)
[2947] https://api.crm.luminartechnolab.com/teste4 -> 404 NOTFOUND/CLIENT (224ms)
[2948] https://api.crm.luminartechnolab.com/teste3 -> 404 NOTFOUND/CLIENT (225ms)
[2951] https://api.crm.luminartechnolab.com/teste15 -> 404 NOTFOUND/CLIENT (220ms)
[2952] https://api.crm.luminartechnolab.com/teste14 -> 404 NOTFOUND/CLIENT (220ms)
[2956] https://api.crm.luminartechnolab.com/teste10 -> 404 NOTFOUND/CLIENT (219ms)
[2955] https://api.crm.luminartechnolab.com/teste11 -> 404 NOTFOUND/CLIENT (223ms)
[2959] https://api.crm.luminartechnolab.com/test9 -> 404 NOTFOUND/CLIENT (219ms)
[2960] https://api.crm.luminartechnolab.com/test8 -> 404 NOTFOUND/CLIENT (220ms)
[2957] https://api.crm.luminartechnolab.com/teste1 -> 404 NOTFOUND/CLIENT (223ms)
[2958] https://api.crm.luminartechnolab.com/testarossa -> 404 NOTFOUND/CLIENT (222ms)
[2962] https://api.crm.luminartechnolab.com/test6 -> 404 NOTFOUND/CLIENT (219ms)
[2961] https://api.crm.luminartechnolab.com/test7 -> 404 NOTFOUND/CLIENT (220ms)
[2964] https://api.crm.luminartechnolab.com/test4 -> 404 NOTFOUND/CLIENT (219ms)
[2963] https://api.crm.luminartechnolab.com/test5 -> 404 NOTFOUND/CLIENT (222ms)
[2967] https://api.crm.luminartechnolab.com/test15 -> 404 NOTFOUND/CLIENT (219ms)
[2965] https://api.crm.luminartechnolab.com/test3 -> 404 NOTFOUND/CLIENT (223ms)
[2968] https://api.crm.luminartechnolab.com/test14 -> 404 NOTFOUND/CLIENT (220ms)
[2966] https://api.crm.luminartechnolab.com/test16 -> 404 NOTFOUND/CLIENT (224ms)
[2954] https://api.crm.luminartechnolab.com/teste12 -> 404 NOTFOUND/CLIENT (665ms)
[2953] https://api.crm.luminartechnolab.com/teste13 -> 404 NOTFOUND/CLIENT (670ms)
[2970] https://api.crm.luminartechnolab.com/test12 -> 404 NOTFOUND/CLIENT (219ms)
[2969] https://api.crm.luminartechnolab.com/test13 -> 404 NOTFOUND/CLIENT (220ms)
[2972] https://api.crm.luminartechnolab.com/test10 -> 404 NOTFOUND/CLIENT (220ms)
[2971] https://api.crm.luminartechnolab.com/test11 -> 404 NOTFOUND/CLIENT (223ms)
[2975] https://api.crm.luminartechnolab.com/terrier -> 404 NOTFOUND/CLIENT (222ms)
[2976] https://api.crm.luminartechnolab.com/terrehill -> 404 NOTFOUND/CLIENT (222ms)
[2973] https://api.crm.luminartechnolab.com/tesla -> 404 NOTFOUND/CLIENT (224ms)
[2974] https://api.crm.luminartechnolab.com/tervax -> 404 NOTFOUND/CLIENT (224ms)
[2977] https://api.crm.luminartechnolab.com/terra -> 404 NOTFOUND/CLIENT (222ms)
[2978] https://api.crm.luminartechnolab.com/terpss -> 404 NOTFOUND/CLIENT (220ms)
[2979] https://api.crm.luminartechnolab.com/terp -> 404 NOTFOUND/CLIENT (219ms)
[2980] https://api.crm.luminartechnolab.com/terminus -> 404 NOTFOUND/CLIENT (220ms)
[2985] https://api.crm.luminartechnolab.com/temple -> 404 NOTFOUND/CLIENT (220ms)
[2986] https://api.crm.luminartechnolab.com/telnet -> 404 NOTFOUND/CLIENT (220ms)
[2983] https://api.crm.luminartechnolab.com/tensio -> 404 NOTFOUND/CLIENT (223ms)
[2984] https://api.crm.luminartechnolab.com/tempura -> 404 NOTFOUND/CLIENT (222ms)
[2988] https://api.crm.luminartechnolab.com/telesto -> 404 NOTFOUND/CLIENT (219ms)
[2987] https://api.crm.luminartechnolab.com/telford -> 404 NOTFOUND/CLIENT (220ms)
[2990] https://api.crm.luminartechnolab.com/telemark -> 404 NOTFOUND/CLIENT (219ms)
[2989] https://api.crm.luminartechnolab.com/telephone -> 404 NOTFOUND/CLIENT (221ms)
[2993] https://api.crm.luminartechnolab.com/teknowledge -> 404 NOTFOUND/CLIENT (219ms)
[2994] https://api.crm.luminartechnolab.com/tek -> 404 NOTFOUND/CLIENT (220ms)
[2991] https://api.crm.luminartechnolab.com/telecom -> 404 NOTFOUND/CLIENT (223ms)
[2992] https://api.crm.luminartechnolab.com/telarc -> 404 NOTFOUND/CLIENT (223ms)
